"country","year","gender","age","rank_permanent_inc","nobs_res_1yr_log_chg_by_skill","p9050_res_1yr_log_chg_by_skill","p5010_res_1yr_log_chg_by_skill","p9010_res_1yr_log_chg_by_skill"
"AUS",2017,"All genders","25-34",92.5,39244,0.2297053,0.31808421,0.54778951
"AUS",2017,"All genders","25-34",95,39244,0.2372787,0.31949452,0.55677319
"AUS",2017,"All genders","25-34",97.5,39244,0.24954869,0.3333492,0.5828979
"AUS",2017,"All genders","25-34",99,23547,0.26848242,0.3882705,0.65675294
"AUS",2017,"All genders","25-34",99.9,14128,0.30317989,0.46079871,0.7639786
"AUS",2017,"All genders","25-34",100,1569,0.36815408,0.7007336,1.0688877
"AUS",2017,"All genders","25-55",2.5,115695,0.7881155,0.44613701,1.2342525
"AUS",2017,"All genders","25-55",5,115695,0.64792407,0.412911,1.0608351
"AUS",2017,"All genders","25-55",7.5,115695,0.57447082,0.3826941,0.95716488
"AUS",2017,"All genders","25-55",10,115695,0.51747221,0.35812882,0.87560105
"AUS",2017,"All genders","25-55",12.5,115695,0.47030473,0.33018392,0.80048859
"AUS",2017,"All genders","25-55",15,115695,0.43049723,0.31494141,0.74543864
"AUS",2017,"All genders","25-55",17.5,115695,0.39947209,0.29429269,0.69376481
"AUS",2017,"All genders","25-55",20,115695,0.37585711,0.27996039,0.65581751
"AUS",2017,"All genders","25-55",22.5,115695,0.351376,0.26712179,0.61849779
"AUS",2017,"All genders","25-55",25,115695,0.33173043,0.26507351,0.5968039
"AUS",2017,"All genders","25-55",27.5,115695,0.3158868,0.25347739,0.56936419
"AUS",2017,"All genders","25-55",30,115695,0.3038711,0.25181562,0.55568671
"AUS",2017,"All genders","25-55",32.5,115695,0.29757649,0.2453797,0.54295617
"AUS",2017,"All genders","25-55",35,115695,0.28705209,0.2426005,0.5296526
"AUS",2017,"All genders","25-55",37.5,115695,0.27639481,0.2381137,0.51450849
"AUS",2017,"All genders","25-55",40,115695,0.26812521,0.2328008,0.50092602
"AUS",2017,"All genders","25-55",42.5,115695,0.26129469,0.22944279,0.4907375
"AUS",2017,"All genders","25-55",45,115695,0.252422,0.22829081,0.48071283
"AUS",2017,"All genders","25-55",47.5,115695,0.24663609,0.2230814,0.4697175
"AUS",2017,"All genders","25-55",50,115695,0.24130149,0.2272808,0.46858227
"AUS",2017,"All genders","25-55",52.5,115695,0.23668499,0.22191991,0.4586049
"AUS",2017,"All genders","25-55",55,115696,0.232168,0.22233661,0.45450461
"AUS",2017,"All genders","25-55",57.5,115694,0.22734241,0.2162692,0.44361162
"AUS",2017,"All genders","25-55",60,115696,0.22632112,0.213468,0.43978912
"AUS",2017,"All genders","25-55",62.5,115694,0.2204183,0.2152843,0.43570262
"AUS",2017,"All genders","25-55",65,115695,0.2188132,0.21445669,0.43326989
"AUS",2017,"All genders","25-55",67.5,115695,0.2172671,0.21275541,0.43002251
"AUS",2017,"All genders","25-55",70,115695,0.2137066,0.2186463,0.4323529
"AUS",2017,"All genders","25-55",72.5,115695,0.2117774,0.213679,0.4254564
"AUS",2017,"All genders","25-55",75,115695,0.21202779,0.21771401,0.4297418
"AUS",2017,"All genders","25-55",77.5,115695,0.2081535,0.2248147,0.4329682
"AUS",2017,"All genders","25-55",80,115695,0.20733269,0.2240146,0.43134728
"AUS",2017,"All genders","25-55",82.5,115695,0.20523378,0.23614991,0.44138369
"AUS",2017,"All genders","25-55",85,115695,0.2027514,0.23586829,0.43861967
"AUS",2017,"All genders","25-55",87.5,115695,0.20515911,0.235358,0.44051713
"AUS",2017,"All genders","25-55",90,115695,0.20352179,0.23418429,0.43770611
"AUS",2017,"All genders","25-55",92.5,115695,0.2048995,0.24546981,0.4503693
"AUS",2017,"All genders","25-55",95,115695,0.21697669,0.2592808,0.4762575
"AUS",2017,"All genders","25-55",97.5,115695,0.23441489,0.30052799,0.53494287
"AUS",2017,"All genders","25-55",99,69417,0.25883928,0.34440121,0.60324049
"AUS",2017,"All genders","25-55",99.9,41650,0.27638972,0.38008258,0.65647233
"AUS",2017,"All genders","25-55",100,4627,0.3186695,0.4500632,0.76873267
"AUS",2017,"All genders","35-44",2.5,47476,0.76880068,0.44552872,1.2143294
"AUS",2017,"All genders","35-44",5,47475,0.60913569,0.39699078,1.0061265
"AUS",2017,"All genders","35-44",7.5,47475,0.56074566,0.37833232,0.93907797
"AUS",2017,"All genders","35-44",10,47475,0.49033329,0.34862959,0.83896291
"AUS",2017,"All genders","35-44",12.5,47475,0.44512296,0.31157088,0.75669384
"AUS",2017,"All genders","35-44",15,47476,0.40748721,0.29857939,0.70606661
"AUS",2017,"All genders","35-44",17.5,47475,0.37647119,0.27845341,0.65492457
"AUS",2017,"All genders","35-44",20,47475,0.35135061,0.26315951,0.61451012
"AUS",2017,"All genders","35-44",22.5,47475,0.3341296,0.2557373,0.58986688
"AUS",2017,"All genders","35-44",25,47475,0.31010911,0.247574,0.55768311
"AUS",2017,"All genders","35-44",27.5,47475,0.3000702,0.23922551,0.53929567
"AUS",2017,"All genders","35-44",30,47476,0.28513151,0.2277303,0.51286185
"AUS",2017,"All genders","35-44",32.5,47475,0.28235689,0.2260478,0.50840473
"AUS",2017,"All genders","35-44",35,47475,0.26863131,0.22698051,0.49561182
"AUS",2017,"All genders","35-44",37.5,47475,0.26578978,0.22708699,0.49287677
"AUS",2017,"All genders","35-44",40,47475,0.25097269,0.21890929,0.46988201
"AUS",2017,"All genders","35-44",42.5,47475,0.24638119,0.21053129,0.45691249
"AUS",2017,"All genders","35-44",45,47476,0.23921371,0.2113286,0.4505423
"AUS",2017,"All genders","35-44",47.5,47475,0.23535681,0.2027307,0.43808752
"AUS",2017,"All genders","35-44",50,47475,0.22971061,0.2073794,0.43709001
"AUS",2017,"All genders","35-44",52.5,47475,0.2285808,0.2023769,0.4309577
"AUS",2017,"All genders","35-44",55,47475,0.22417699,0.201149,0.42532599
"AUS",2017,"All genders","35-44",57.5,47476,0.2201772,0.19795559,0.41813278
"AUS",2017,"All genders","35-44",60,47475,0.2211953,0.19588749,0.41708279
"AUS",2017,"All genders","35-44",62.5,47475,0.2132294,0.195787,0.4090164
"AUS",2017,"All genders","35-44",65,47475,0.21184029,0.1972331,0.40907338
"AUS",2017,"All genders","35-44",67.5,47475,0.2099708,0.20090801,0.41087881
"AUS",2017,"All genders","35-44",70,47475,0.20929292,0.20009789,0.40939081
"AUS",2017,"All genders","35-44",72.5,47476,0.2106352,0.19414781,0.40478301
"AUS",2017,"All genders","35-44",75,47475,0.21044861,0.2103453,0.42079389
"AUS",2017,"All genders","35-44",77.5,47475,0.20987348,0.20868661,0.41856009
"AUS",2017,"All genders","35-44",80,47475,0.20936251,0.2141201,0.4234826
"AUS",2017,"All genders","35-44",82.5,47475,0.20755631,0.22197339,0.4295297
"AUS",2017,"All genders","35-44",85,47475,0.20712239,0.229413,0.43653539
"AUS",2017,"All genders","35-44",87.5,47476,0.20887959,0.2353489,0.44422847
"AUS",2017,"All genders","35-44",90,47475,0.20634271,0.2323748,0.43871751
"AUS",2017,"All genders","35-44",92.5,47475,0.2084846,0.25211191,0.4605965
"AUS",2017,"All genders","35-44",95,47475,0.22594409,0.27477479,0.50071889
"AUS",2017,"All genders","35-44",97.5,47475,0.24882551,0.31240058,0.56122613
"AUS",2017,"All genders","35-44",99,28485,0.2793096,0.35950062,0.63881022
"AUS",2017,"All genders","35-44",99.9,17091,0.29096952,0.36980939,0.66077888
"AUS",2017,"All genders","35-44",100,1899,0.35796812,0.41112709,0.76909518
"AUS",2017,"All genders","45-55",2.5,28976,0.70596385,0.36807281,1.0740367
"AUS",2017,"All genders","45-55",5,28976,0.55778718,0.33818281,0.89596999
"AUS",2017,"All genders","45-55",7.5,28976,0.47821981,0.31951618,0.79773605
"AUS",2017,"All genders","45-55",10,28975,0.41639149,0.27808422,0.69447571
"AUS",2017,"All genders","45-55",12.5,28976,0.36794579,0.26569709,0.63364291
"AUS",2017,"All genders","45-55",15,28976,0.32715291,0.2404366,0.56758952
"AUS",2017,"All genders","45-55",17.5,28976,0.31029961,0.22383401,0.53413361
"AUS",2017,"All genders","45-55",20,28975,0.28936189,0.20599619,0.49535808
"AUS",2017,"All genders","45-55",22.5,28976,0.27657351,0.20794411,0.4845176
"AUS",2017,"All genders","45-55",25,28976,0.25345001,0.1942389,0.44768888
"AUS",2017,"All genders","45-55",27.5,28975,0.24772799,0.19096421,0.43869221
"AUS",2017,"All genders","45-55",30,28976,0.23455292,0.18976691,0.4243198
"AUS",2017,"All genders","45-55",32.5,28976,0.22524421,0.18118221,0.40642643
"AUS",2017,"All genders","45-55",35,28976,0.21306631,0.18665969,0.399726
"AUS",2017,"All genders","45-55",37.5,28975,0.20897421,0.1742103,0.38318449
"AUS",2017,"All genders","45-55",40,28976,0.20015681,0.1711081,0.3712649
"AUS",2017,"All genders","45-55",42.5,28976,0.1978924,0.168984,0.36687639
"AUS",2017,"All genders","45-55",45,28976,0.19729149,0.1730344,0.37032589
"AUS",2017,"All genders","45-55",47.5,28975,0.19228551,0.1707135,0.36299902
"AUS",2017,"All genders","45-55",50,28976,0.18122591,0.1623058,0.3435317
"AUS",2017,"All genders","45-55",52.5,28976,0.18252639,0.166797,0.34932339
"AUS",2017,"All genders","45-55",55,28975,0.17962411,0.16141179,0.3410359
"AUS",2017,"All genders","45-55",57.5,28976,0.1774313,0.15848771,0.33591902
"AUS",2017,"All genders","45-55",60,28976,0.17017549,0.1566132,0.32678869
"AUS",2017,"All genders","45-55",62.5,28976,0.1639491,0.152346,0.31629512
"AUS",2017,"All genders","45-55",65,28975,0.17126751,0.1556024,0.3268699
"AUS",2017,"All genders","45-55",67.5,28976,0.16643269,0.1561448,0.32257748
"AUS",2017,"All genders","45-55",70,28976,0.1643301,0.1522828,0.3166129
"AUS",2017,"All genders","45-55",72.5,28976,0.1609941,0.15397979,0.31497389
"AUS",2017,"All genders","45-55",75,28975,0.1624895,0.15565731,0.3181468
"AUS",2017,"All genders","45-55",77.5,28976,0.1618558,0.15776721,0.31962299
"AUS",2017,"All genders","45-55",80,28976,0.1605179,0.159982,0.3204999
"AUS",2017,"All genders","45-55",82.5,28975,0.1606622,0.1632328,0.32389501
"AUS",2017,"All genders","45-55",85,28976,0.1521343,0.1641122,0.31624651
"AUS",2017,"All genders","45-55",87.5,28977,0.14840502,0.1553482,0.3037532
"AUS",2017,"All genders","45-55",90,28975,0.15378,0.1701511,0.3239311
"AUS",2017,"All genders","45-55",92.5,28975,0.1561984,0.17819591,0.33439431
"AUS",2017,"All genders","45-55",95,28976,0.1830401,0.2095754,0.3926155
"AUS",2017,"All genders","45-55",97.5,28976,0.19954351,0.24504349,0.44458699
"AUS",2017,"All genders","45-55",99,17385,0.238306,0.2912764,0.52958238
"AUS",2017,"All genders","45-55",99.9,10431,0.25697711,0.35619259,0.61316967
"AUS",2017,"All genders","45-55",100,1159,0.2504141,0.42795539,0.67836952
"AUS",2005,"Female","25-34",2.5,12444,0.77173513,0.5715065,1.3432417
"AUS",2005,"Female","25-34",5,12443,0.7090559,0.57033467,1.2793906
"AUS",2005,"Female","25-34",7.5,12443,0.6840868,0.59545279,1.2795396
"AUS",2005,"Female","25-34",10,12443,0.63232315,0.56672275,1.1990459
"AUS",2005,"Female","25-34",12.5,12443,0.59470093,0.56428981,1.1589907
"AUS",2005,"Female","25-34",15,12444,0.55979478,0.56225872,1.1220535
"AUS",2005,"Female","25-34",17.5,12443,0.54733098,0.53927732,1.0866083
"AUS",2005,"Female","25-34",20,12443,0.51186329,0.54561919,1.0574825
"AUS",2005,"Female","25-34",22.5,12443,0.50062066,0.52557492,1.0261955
"AUS",2005,"Female","25-34",25,12443,0.46596569,0.53296053,0.99892616
"AUS",2005,"Female","25-34",27.5,12443,0.4598102,0.54092121,1.0007313
"AUS",2005,"Female","25-34",30,12444,0.42600316,0.49626571,0.92226887
"AUS",2005,"Female","25-34",32.5,12443,0.41652578,0.5173462,0.93387198
"AUS",2005,"Female","25-34",35,12443,0.3837862,0.49319738,0.87698364
"AUS",2005,"Female","25-34",37.5,12443,0.37331489,0.46848679,0.84180164
"AUS",2005,"Female","25-34",40,12443,0.35454631,0.50400537,0.85855168
"AUS",2005,"Female","25-34",42.5,12443,0.34542942,0.45066899,0.79609841
"AUS",2005,"Female","25-34",45,12444,0.31316608,0.47341758,0.78658366
"AUS",2005,"Female","25-34",47.5,12443,0.32924229,0.4652223,0.79446459
"AUS",2005,"Female","25-34",50,12443,0.30349147,0.48304081,0.78653228
"AUS",2005,"Female","25-34",52.5,12443,0.28865811,0.46240398,0.7510621
"AUS",2005,"Female","25-34",55,12443,0.29254571,0.44309708,0.73564279
"AUS",2005,"Female","25-34",57.5,12444,0.2741113,0.4631753,0.73728657
"AUS",2005,"Female","25-34",60,12443,0.27974671,0.46564668,0.7453934
"AUS",2005,"Female","25-34",62.5,12443,0.28800228,0.4624072,0.75040948
"AUS",2005,"Female","25-34",65,12443,0.27788159,0.44622239,0.72410399
"AUS",2005,"Female","25-34",67.5,12443,0.2735613,0.4442572,0.7178185
"AUS",2005,"Female","25-34",70,12443,0.26850641,0.4526774,0.72118378
"AUS",2005,"Female","25-34",72.5,12444,0.2560156,0.4503988,0.7064144
"AUS",2005,"Female","25-34",75,12443,0.24579389,0.45637172,0.7021656
"AUS",2005,"Female","25-34",77.5,12443,0.24281399,0.47423482,0.71704876
"AUS",2005,"Female","25-34",80,12444,0.23909318,0.45456019,0.69365335
"AUS",2005,"Female","25-34",82.5,12442,0.22754101,0.4586609,0.68620193
"AUS",2005,"Female","25-34",85,12443,0.23074259,0.4489792,0.67972183
"AUS",2005,"Female","25-34",87.5,12444,0.2310572,0.45978251,0.69083971
"AUS",2005,"Female","25-34",90,12443,0.22661498,0.44792041,0.67453539
"AUS",2005,"Female","25-34",92.5,12443,0.2359731,0.45910013,0.69507325
"AUS",2005,"Female","25-34",95,12443,0.24644558,0.47254473,0.71899033
"AUS",2005,"Female","25-34",97.5,12443,0.26763153,0.4686746,0.73630607
"AUS",2005,"Female","25-34",99,7466,0.2903083,0.55197191,0.84228021
"AUS",2005,"Female","25-34",99.9,4480,0.3303017,0.63724816,0.96754992
"AUS",2005,"Female","25-34",100,497,0.36764067,0.75787622,1.1255169
"AUS",2005,"Female","25-55",2.5,41573,0.74594402,0.42582601,1.17177
"AUS",2005,"Female","25-55",5,41572,0.63191438,0.42869371,1.060608
"AUS",2005,"Female","25-55",7.5,41574,0.57858443,0.41303399,0.99161839
"AUS",2005,"Female","25-55",10,41571,0.54663992,0.4029783,0.94961822
"AUS",2005,"Female","25-55",12.5,41573,0.50439221,0.383605,0.88799721
"AUS",2005,"Female","25-55",15,41572,0.47349271,0.37532222,0.8488149
"AUS",2005,"Female","25-55",17.5,41574,0.4470194,0.36680999,0.81382942
"AUS",2005,"Female","25-55",20,41571,0.42952913,0.3587997,0.78832883
"AUS",2005,"Female","25-55",22.5,41573,0.40709269,0.355225,0.76231772
"AUS",2005,"Female","25-55",25,41572,0.40024638,0.34640259,0.74664897
"AUS",2005,"Female","25-55",27.5,41572,0.38310507,0.34547061,0.72857571
"AUS",2005,"Female","25-55",30,41573,0.35779011,0.34322709,0.7010172
"AUS",2005,"Female","25-55",32.5,41572,0.3566269,0.34167302,0.69829988
"AUS",2005,"Female","25-55",35,41573,0.34337419,0.33149898,0.67487317
"AUS",2005,"Female","25-55",37.5,41572,0.32465091,0.3287209,0.65337181
"AUS",2005,"Female","25-55",40,41573,0.3167136,0.31041241,0.62712598
"AUS",2005,"Female","25-55",42.5,41572,0.30836338,0.3234753,0.63183868
"AUS",2005,"Female","25-55",45,41573,0.29429129,0.31429121,0.6085825
"AUS",2005,"Female","25-55",47.5,41572,0.27778298,0.3192355,0.59701848
"AUS",2005,"Female","25-55",50,41572,0.28102928,0.3121382,0.59316748
"AUS",2005,"Female","25-55",52.5,41573,0.2747367,0.31497329,0.58971
"AUS",2005,"Female","25-55",55,41573,0.26144138,0.31434539,0.57578677
"AUS",2005,"Female","25-55",57.5,41572,0.25491181,0.30260029,0.5575121
"AUS",2005,"Female","25-55",60,41572,0.25164521,0.29752809,0.5491733
"AUS",2005,"Female","25-55",62.5,41574,0.25238729,0.30220851,0.55459583
"AUS",2005,"Female","25-55",65,41571,0.24834239,0.30556351,0.5539059
"AUS",2005,"Female","25-55",67.5,41573,0.2445451,0.29600972,0.54055482
"AUS",2005,"Female","25-55",70,41572,0.24073629,0.29851758,0.53925389
"AUS",2005,"Female","25-55",72.5,41573,0.22978911,0.29312339,0.5229125
"AUS",2005,"Female","25-55",75,41572,0.22840041,0.29132161,0.51972198
"AUS",2005,"Female","25-55",77.5,41572,0.22058989,0.28752041,0.50811028
"AUS",2005,"Female","25-55",80,41573,0.21647069,0.29200071,0.50847137
"AUS",2005,"Female","25-55",82.5,41572,0.21822912,0.28692669,0.5051558
"AUS",2005,"Female","25-55",85,41573,0.2126255,0.28370309,0.49632859
"AUS",2005,"Female","25-55",87.5,41572,0.21557021,0.26464459,0.4802148
"AUS",2005,"Female","25-55",90,41573,0.2080254,0.2411612,0.44918656
"AUS",2005,"Female","25-55",92.5,41572,0.20638551,0.2307788,0.43716431
"AUS",2005,"Female","25-55",95,41573,0.21613531,0.2391376,0.45527291
"AUS",2005,"Female","25-55",97.5,41572,0.23890689,0.29263151,0.53153837
"AUS",2005,"Female","25-55",99,24944,0.28102392,0.36713213,0.64815605
"AUS",2005,"Female","25-55",99.9,14966,0.32193828,0.41095412,0.73289239
"AUS",2005,"Female","25-55",100,1662,0.34111089,0.5676918,0.90880269
"AUS",2005,"Female","35-44",2.5,17307,0.73272431,0.41495109,1.1476754
"AUS",2005,"Female","35-44",5,17306,0.63818765,0.41174299,1.0499306
"AUS",2005,"Female","35-44",7.5,17306,0.56810462,0.3898887,0.95799333
"AUS",2005,"Female","35-44",10,17307,0.54336351,0.3852174,0.92858088
"AUS",2005,"Female","35-44",12.5,17306,0.49551547,0.3690941,0.8646096
"AUS",2005,"Female","35-44",15,17307,0.47396237,0.35977739,0.83373976
"AUS",2005,"Female","35-44",17.5,17306,0.45200068,0.3539294,0.80593008
"AUS",2005,"Female","35-44",20,17306,0.42150179,0.33950227,0.76100409
"AUS",2005,"Female","35-44",22.5,17306,0.4163124,0.33813637,0.75444877
"AUS",2005,"Female","35-44",25,17307,0.40108442,0.33411562,0.73520005
"AUS",2005,"Female","35-44",27.5,17306,0.38941863,0.32264048,0.71205914
"AUS",2005,"Female","35-44",30,17306,0.37679181,0.3189632,0.695755
"AUS",2005,"Female","35-44",32.5,17307,0.34857488,0.31732881,0.66590369
"AUS",2005,"Female","35-44",35,17306,0.35406458,0.3140156,0.66808021
"AUS",2005,"Female","35-44",37.5,17306,0.34353989,0.32062942,0.66416931
"AUS",2005,"Female","35-44",40,17307,0.32479981,0.2909587,0.61575854
"AUS",2005,"Female","35-44",42.5,17306,0.31590798,0.29855511,0.61446309
"AUS",2005,"Female","35-44",45,17306,0.31437081,0.29668522,0.61105603
"AUS",2005,"Female","35-44",47.5,17307,0.2953732,0.29387379,0.58924699
"AUS",2005,"Female","35-44",50,17306,0.28777799,0.29219851,0.5799765
"AUS",2005,"Female","35-44",52.5,17306,0.28931117,0.28800678,0.57731795
"AUS",2005,"Female","35-44",55,17307,0.27478939,0.2843647,0.55915409
"AUS",2005,"Female","35-44",57.5,17306,0.26578772,0.28032291,0.54611063
"AUS",2005,"Female","35-44",60,17306,0.25941071,0.29062799,0.5500387
"AUS",2005,"Female","35-44",62.5,17307,0.26092881,0.28450429,0.5454331
"AUS",2005,"Female","35-44",65,17306,0.24489149,0.28871909,0.53361058
"AUS",2005,"Female","35-44",67.5,17306,0.24304801,0.26797721,0.51102519
"AUS",2005,"Female","35-44",70,17307,0.23618421,0.2820093,0.51819348
"AUS",2005,"Female","35-44",72.5,17306,0.23366039,0.25654602,0.49020639
"AUS",2005,"Female","35-44",75,17306,0.23558201,0.25441301,0.489995
"AUS",2005,"Female","35-44",77.5,17308,0.21856073,0.26844639,0.48700711
"AUS",2005,"Female","35-44",80,17305,0.2233834,0.2693899,0.49277329
"AUS",2005,"Female","35-44",82.5,17306,0.21933101,0.2749635,0.49429452
"AUS",2005,"Female","35-44",85,17307,0.22065319,0.2631321,0.48378527
"AUS",2005,"Female","35-44",87.5,17306,0.21035059,0.2707482,0.48109877
"AUS",2005,"Female","35-44",90,17306,0.20821288,0.2541135,0.46232641
"AUS",2005,"Female","35-44",92.5,17307,0.20465371,0.2300344,0.43468809
"AUS",2005,"Female","35-44",95,17306,0.2225084,0.27321711,0.49572551
"AUS",2005,"Female","35-44",97.5,17306,0.26169091,0.3336435,0.59533441
"AUS",2005,"Female","35-44",99,10384,0.3150129,0.38561431,0.70062721
"AUS",2005,"Female","35-44",99.9,6230,0.33088899,0.45444947,0.78533852
"AUS",2005,"Female","35-44",100,692,0.3500703,0.609694,0.9597643
"AUS",2005,"Female","45-55",2.5,11823,0.71664131,0.34893042,1.0655718
"AUS",2005,"Female","45-55",5,11823,0.54687691,0.35552758,0.90240449
"AUS",2005,"Female","45-55",7.5,11823,0.49277768,0.33805293,0.83083057
"AUS",2005,"Female","45-55",10,11823,0.42981842,0.32344419,0.75326264
"AUS",2005,"Female","45-55",12.5,11823,0.39399663,0.29102391,0.68502051
"AUS",2005,"Female","45-55",15,11823,0.3702665,0.2792322,0.6494987
"AUS",2005,"Female","45-55",17.5,11823,0.35029429,0.28327629,0.63357061
"AUS",2005,"Female","45-55",20,11823,0.336236,0.2716769,0.6079129
"AUS",2005,"Female","45-55",22.5,11823,0.31210059,0.27356151,0.58566213
"AUS",2005,"Female","45-55",25,11823,0.30600142,0.2678194,0.57382083
"AUS",2005,"Female","45-55",27.5,11823,0.28620341,0.24414161,0.53034502
"AUS",2005,"Female","45-55",30,11823,0.27630043,0.2506516,0.52695203
