"country","year","gender","age","nobs_res_1yr_log_chg","p9010_res_1yr_log_chg","p9050_res_1yr_log_chg","p5010_res_1yr_log_chg","kelley_res_1yr_log_chg","crows_res_1yr_log_chg"
"AUS",2002,"Female","35-44",848361,0.87143934,0.43685466,0.43458474,0.0026047982,9.907938
"AUS",2003,"Female","35-44",859054,0.8822965,0.44527817,0.43701833,0.009361743,9.8368225
"AUS",2004,"Female","35-44",878754,0.90496707,0.45150551,0.45346153,-0.002161422,9.5430479
"AUS",2005,"Female","35-44",914490,0.91992855,0.47834671,0.44158179,0.039964974,9.4844494
"AUS",2006,"Female","35-44",940935,0.94332719,0.48717433,0.45615286,0.032885171,9.4368992
"AUS",2007,"Female","35-44",965171,0.95255351,0.49970964,0.45284387,0.049200136,9.1806116
"AUS",2008,"Female","35-44",990981,0.96695745,0.47524774,0.49170971,-0.017024502,9.2503281
"AUS",2009,"Female","35-44",992152,0.91520005,0.41944009,0.49575996,-0.083391465,9.8937025
"AUS",2010,"Female","35-44",993779,0.92107236,0.47189146,0.44918093,0.02465662,9.8171492
"AUS",2011,"Female","35-44",1015610,0.90378582,0.4720453,0.43174052,0.044595499,9.6158667
"AUS",2012,"Female","35-44",1031459,0.89580417,0.43453175,0.46127239,-0.02985099,9.8603783
"AUS",2013,"Female","35-44",1036179,0.88222748,0.425596,0.45663148,-0.03517855,10.047822
"AUS",2014,"Female","35-44",1044736,0.87564301,0.43439433,0.44124869,-0.007827797,9.9920025
"AUS",2015,"Female","35-44",1053069,0.87328923,0.435224,0.43806517,-0.0032534176,9.7295418
"AUS",2016,"Female","35-44",1071609,0.86925113,0.44568321,0.42356789,0.025441807,9.5785494
"AUS",2017,"Female","35-44",1101989,0.85188067,0.44900787,0.40287283,0.054156691,9.6153936
"AUS",2018,"Female","35-44",1139598,0.831366,0.44082582,0.39054018,0.06048556,9.5707998
"AUS",2019,"Female","35-44",1184411,0.83733112,0.42131421,0.41601691,0.0063264137,8.8928146
"AUS",2020,"Female","35-44",1225270,0.85484391,0.43559486,0.41924906,0.019121384,9.1090136
"AUS",2021,"Female","35-44",1253956,0.93263531,0.48136327,0.45127201,0.032264762,8.6651344
"AUS",2022,"Female","35-44",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","35-44",994144,0.61384451,0.31058231,0.3032622,0.011925017,12.48648
"AUS",2003,"Male","35-44",1006959,0.60582078,0.31338993,0.29243085,0.034596171,12.410358
"AUS",2004,"Male","35-44",1030308,0.61610729,0.32312021,0.29298708,0.048908897,11.793132
"AUS",2005,"Male","35-44",1079556,0.64187366,0.34355682,0.29831684,0.070481136,11.847606
"AUS",2006,"Male","35-44",1102761,0.65841031,0.3493543,0.30905598,0.061205469,11.832201
"AUS",2007,"Male","35-44",1123054,0.66057318,0.36490124,0.29567194,0.10480187,11.364299
"AUS",2008,"Male","35-44",1143410,0.69097245,0.32864144,0.362331,-0.048756734,11.584202
"AUS",2009,"Male","35-44",1142315,0.64224243,0.28865147,0.35359097,-0.10111368,12.779634
"AUS",2010,"Male","35-44",1150876,0.63988197,0.35066196,0.28922004,0.096020721,12.276873
"AUS",2011,"Male","35-44",1176637,0.6361568,0.34268305,0.29347372,0.077354081,12.280032
"AUS",2012,"Male","35-44",1196877,0.64925146,0.32060587,0.32864562,-0.012383095,12.947028
"AUS",2013,"Male","35-44",1204018,0.63730681,0.29750577,0.33980101,-0.0663656,13.573637
"AUS",2014,"Male","35-44",1208341,0.63777149,0.29639342,0.34137806,-0.070534103,13.776723
"AUS",2015,"Male","35-44",1207697,0.64498651,0.29327747,0.35170904,-0.090593472,13.291157
"AUS",2016,"Male","35-44",1215593,0.62715513,0.30840975,0.31874537,-0.016480172,13.184303
"AUS",2017,"Male","35-44",1239535,0.60847646,0.32672483,0.28175166,0.073911101,13.008336
"AUS",2018,"Male","35-44",1269569,0.5983538,0.30850184,0.28985196,0.031168643,12.868114
"AUS",2019,"Male","35-44",1302341,0.60728329,0.29424536,0.31303793,-0.03094531,11.859762
"AUS",2020,"Male","35-44",1337335,0.62275791,0.31077561,0.3119823,-0.0019376647,11.970103
"AUS",2021,"Male","35-44",1339672,0.67403901,0.35788491,0.31615409,0.061911583,11.125625
"AUS",2022,"Male","35-44",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","36",174509,0.85495031,0.42432299,0.43062729,-0.0073738717,10.460518
"AUS",2003,"All genders","36",178473,0.8528375,0.42818159,0.42465591,0.0041340515,10.241191
"AUS",2004,"All genders","36",190947,0.87166864,0.43832752,0.43334112,0.0057205288,10.171908
"AUS",2005,"All genders","36",200127,0.89508933,0.45771211,0.43737721,0.02271829,9.9116411
"AUS",2006,"All genders","36",217667,0.92558569,0.47100249,0.4545832,0.017739354,9.7418509
"AUS",2007,"All genders","36",221291,0.92257023,0.48136041,0.44120979,0.043520387,9.6327562
"AUS",2008,"All genders","36",217270,0.93970871,0.44926271,0.490446,-0.043825593,9.8403368
"AUS",2009,"All genders","36",210690,0.89475369,0.4026393,0.49211439,-0.099999696,10.784696
"AUS",2010,"All genders","36",208354,0.8903532,0.45948273,0.43087047,0.032135848,10.353761
"AUS",2011,"All genders","36",209267,0.86983979,0.45455003,0.41528982,0.045134988,10.22965
"AUS",2012,"All genders","36",213388,0.87523079,0.42361459,0.4516162,-0.031993397,10.554978
"AUS",2013,"All genders","36",217054,0.86730391,0.4070183,0.4602856,-0.06141711,10.875697
"AUS",2014,"All genders","36",222118,0.86192107,0.41135538,0.4505657,-0.045491774,10.901574
"AUS",2015,"All genders","36",229854,0.87880266,0.41522259,0.4635801,-0.055026595,10.773211
"AUS",2016,"All genders","36",241640,0.86764729,0.42466399,0.4429833,-0.021113774,10.661433
"AUS",2017,"All genders","36",252585,0.84348929,0.43826258,0.40522671,0.039165732,10.435461
"AUS",2018,"All genders","36",264899,0.8279171,0.42551652,0.40240058,0.027920589,10.445813
"AUS",2019,"All genders","36",271552,0.83080918,0.40508679,0.42572239,-0.02483796,9.686718
"AUS",2020,"All genders","36",276875,0.84699452,0.41732511,0.42966941,-0.014574239,9.6903019
"AUS",2021,"All genders","36",274769,0.93353271,0.46908,0.46445271,0.0049567493,9.2023172
"AUS",2022,"All genders","36",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","36",77217,1.0649948,0.49484348,0.57015133,-0.070711941,9.3651562
"AUS",2003,"Female","36",78949,1.0845499,0.5008164,0.5837335,-0.076453,9.4856472
"AUS",2004,"Female","36",84958,1.1181269,0.51423359,0.60389328,-0.080187403,9.0159883
"AUS",2005,"Female","36",88899,1.1270885,0.53541851,0.59167004,-0.049908701,9.0207968
"AUS",2006,"Female","36",97750,1.1651502,0.54540348,0.61974669,-0.063805684,8.872385
"AUS",2007,"Female","36",99422,1.1730413,0.56454897,0.60849226,-0.037460987,8.7418375
"AUS",2008,"Female","36",97939,1.1687545,0.53164858,0.63710588,-0.090230502,8.5196905
"AUS",2009,"Female","36",94962,1.1287804,0.48099613,0.64778417,-0.14775951,9.1384525
"AUS",2010,"Female","36",93646,1.1315355,0.53344339,0.59809208,-0.057133589,9.1788702
"AUS",2011,"Female","36",94095,1.090457,0.54051208,0.54994488,-0.0086503122,8.7748995
"AUS",2012,"Female","36",96415,1.0675125,0.4856596,0.58185291,-0.090109773,8.7895393
"AUS",2013,"Female","36",97991,1.0609579,0.4788456,0.58211231,-0.097333468,8.8548393
"AUS",2014,"Female","36",101279,1.0551521,0.49120814,0.56394392,-0.068933941,8.7798557
"AUS",2015,"Female","36",104800,1.0598712,0.49499416,0.56487697,-0.065935194,8.6618223
"AUS",2016,"Female","36",111381,1.0575819,0.50476843,0.55281347,-0.045429144,8.6004515
"AUS",2017,"Female","36",117182,1.0279427,0.50335473,0.52458799,-0.020656075,8.4689884
"AUS",2018,"Female","36",123985,1.0094042,0.49818331,0.51122087,-0.012916097,8.6913376
"AUS",2019,"Female","36",129031,1.0033112,0.47778037,0.52553082,-0.047592856,7.9350171
"AUS",2020,"Female","36",132514,1.0252534,0.49114567,0.53410769,-0.041903801,8.0977354
"AUS",2021,"Female","36",133034,1.1202908,0.53895003,0.58134067,-0.037838966,7.646944
"AUS",2022,"Female","36",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","36",97292,0.67303371,0.33994341,0.33309031,0.010182408,12.03322
"AUS",2003,"Male","36",99524,0.66107368,0.3415556,0.31951809,0.033335932,11.860005
"AUS",2004,"Male","36",105989,0.66509628,0.34908581,0.3160105,0.049730096,11.552572
"AUS",2005,"Male","36",111228,0.69810963,0.3702907,0.3278189,0.06083829,11.518797
"AUS",2006,"Male","36",119917,0.71697617,0.3783493,0.33862689,0.055402696,11.530684
"AUS",2007,"Male","36",121869,0.70805931,0.38849729,0.31956202,0.097358055,11.050773
"AUS",2008,"Male","36",119331,0.7350024,0.35419548,0.38080692,-0.036205932,11.256525
"AUS",2009,"Male","36",115728,0.6851759,0.309535,0.3756409,-0.096480191,12.619978
"AUS",2010,"Male","36",114708,0.68890476,0.37899491,0.30990988,0.10028242,11.879583
"AUS",2011,"Male","36",115172,0.67731476,0.36445668,0.3128581,0.076181091,11.801154
"AUS",2012,"Male","36",116973,0.69192791,0.34849551,0.3434324,0.0073174047,12.658691
"AUS",2013,"Male","36",119063,0.67960739,0.32166192,0.3579455,-0.053389035,13.109227
"AUS",2014,"Male","36",120839,0.67709631,0.32154551,0.3555508,-0.050222225,13.072398
"AUS",2015,"Male","36",125054,0.70215702,0.32337087,0.37878609,-0.0789214,12.851937
"AUS",2016,"Male","36",130259,0.68091679,0.33905989,0.3418569,-0.0041077081,12.658168
"AUS",2017,"Male","36",135403,0.66127491,0.36116889,0.30010602,0.092341132,12.472449
"AUS",2018,"Male","36",140914,0.64775658,0.33929873,0.30845788,0.04761178,12.305186
"AUS",2019,"Male","36",142521,0.65925121,0.32292181,0.3363294,-0.0203376,11.322158
"AUS",2020,"Male","36",144361,0.66188812,0.3289766,0.33291152,-0.0059449924,11.318878
"AUS",2021,"Male","36",141735,0.73204136,0.3825731,0.34946829,0.045222592,10.65136
"AUS",2022,"Male","36",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","37",173868,0.8143425,0.4161219,0.3982206,0.021982521,10.677434
"AUS",2003,"All genders","37",177050,0.82149249,0.4234615,0.398031,0.030956462,10.337268
"AUS",2004,"All genders","37",183032,0.83475697,0.42615312,0.40860382,0.021023251,10.193865
"AUS",2005,"All genders","37",198824,0.86714745,0.45564842,0.41149899,0.050913405,9.8233852
"AUS",2006,"All genders","37",204205,0.87757957,0.45530298,0.42227662,0.037633475,10.095675
"AUS",2007,"All genders","37",222466,0.88914645,0.47266713,0.41647929,0.063193008,9.6078663
"AUS",2008,"All genders","37",226396,0.90763569,0.4392491,0.46838659,-0.03210263,10.103602
"AUS",2009,"All genders","37",217226,0.8609677,0.39019689,0.47077081,-0.093585297,10.957854
"AUS",2010,"All genders","37",211649,0.85958964,0.45322612,0.40636352,0.054517411,10.605484
"AUS",2011,"All genders","37",213059,0.8363657,0.44364008,0.39272559,0.060875878,10.295228
"AUS",2012,"All genders","37",212654,0.84654045,0.41266078,0.43387967,-0.025065424,10.829371
"AUS",2013,"All genders","37",214907,0.8335008,0.39810503,0.43539578,-0.044739909,11.109685
"AUS",2014,"All genders","37",218222,0.83201063,0.40093011,0.43108049,-0.036237977,11.351542
"AUS",2015,"All genders","37",223386,0.84084177,0.40052161,0.44032019,-0.04733184,10.979882
"AUS",2016,"All genders","37",231827,0.83556652,0.41723159,0.4183349,-0.0013204355,10.826883
"AUS",2017,"All genders","37",244575,0.80949497,0.4272604,0.3822346,0.055622082,10.748837
"AUS",2018,"All genders","37",256052,0.79419118,0.40855789,0.38563329,0.028865345,10.584893
"AUS",2019,"All genders","37",269148,0.7951231,0.39477029,0.40035281,-0.0070209396,9.9097271
"AUS",2020,"All genders","37",274093,0.81382143,0.40767628,0.4061451,0.0018814738,10.006534
"AUS",2021,"All genders","37",274934,0.88760191,0.45432919,0.43327272,0.02372288,9.4790344
"AUS",2022,"All genders","37",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","37",77481,1.018322,0.49271297,0.52560902,-0.032304164,9.6256189
"AUS",2003,"Female","37",78981,1.0263662,0.49710751,0.52925873,-0.031325292,9.4928322
"AUS",2004,"Female","37",81560,1.0532407,0.50552559,0.54771507,-0.040056828,9.33498
"AUS",2005,"Female","37",88556,1.0745544,0.52859926,0.54595518,-0.016151736,9.1904755
"AUS",2006,"Female","37",91486,1.0906887,0.53378105,0.55690759,-0.021203615,9.2063093
"AUS",2007,"Female","37",100752,1.1048307,0.54845524,0.5563755,-0.0071687587,8.8311758
"AUS",2008,"Female","37",102620,1.107729,0.52164739,0.58608156,-0.058167811,8.9214211
"AUS",2009,"Female","37",98334,1.0761881,0.47336957,0.60281849,-0.12028466,9.3801069
"AUS",2010,"Female","37",95645,1.0800982,0.53220838,0.54788977,-0.014518483,9.4329672
"AUS",2011,"Female","37",96270,1.0390124,0.52224779,0.51676458,0.0052773287,9.092104
"AUS",2012,"Female","37",95926,1.0267572,0.47365138,0.55310577,-0.077383816,9.2239647
"AUS",2013,"Female","37",97495,1.0148335,0.4683876,0.54644591,-0.07691735,9.3316669
"AUS",2014,"Female","37",99263,0.99793041,0.47747317,0.52045721,-0.043073181,9.3231945
"AUS",2015,"Female","37",102741,1.003848,0.47974858,0.52409941,-0.044180825,8.9715414
"AUS",2016,"Female","37",106745,1.0136644,0.49551201,0.5181523,-0.022335093,8.884696
"AUS",2017,"Female","37",113374,0.98523617,0.49972627,0.4855099,0.014429397,8.9627199
"AUS",2018,"Female","37",119697,0.96014595,0.48109719,0.47904879,0.0021334288,8.8255835
"AUS",2019,"Female","37",126896,0.95815086,0.46598011,0.49217081,-0.027334629,8.2615652
"AUS",2020,"Female","37",130690,0.97302341,0.47454548,0.49847791,-0.024595942,8.4759407
"AUS",2021,"Female","37",133091,1.0662947,0.5283823,0.53791237,-0.0089375554,8.0406914
"AUS",2022,"Female","37",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","37",96387,0.64455903,0.33093551,0.31362352,0.026858658,12.129707
"AUS",2003,"Male","37",98069,0.64627361,0.33596331,0.3103103,0.039693721,11.954288
"AUS",2004,"Male","37",101472,0.65387732,0.34075549,0.3131218,0.042261288,11.579922
"AUS",2005,"Male","37",110268,0.68091393,0.36666059,0.3142533,0.076966107,11.482279
"AUS",2006,"Male","37",112719,0.6903438,0.36853981,0.32180399,0.067699343,11.638747
"AUS",2007,"Male","37",121714,0.70214748,0.38860419,0.31354329,0.10690191,11.053822
"AUS",2008,"Male","37",123776,0.72715563,0.34772101,0.37943462,-0.043613229,11.509749
"AUS",2009,"Male","37",118892,0.66685861,0.30008072,0.3667779,-0.10001697,12.64573
"AUS",2010,"Male","37",116004,0.66568851,0.36561781,0.3000707,0.098465137,12.099134
"AUS",2011,"Male","37",116789,0.66205776,0.36353868,0.29851907,0.09820836,11.851721
"AUS",2012,"Male","37",116728,0.67803019,0.33970219,0.338328,0.0020267314,12.663412
"AUS",2013,"Male","37",117412,0.65857691,0.3137489,0.34482801,-0.047191318,13.267495
"AUS",2014,"Male","37",118959,0.66885555,0.31654727,0.35230827,-0.053465951,13.534975
"AUS",2015,"Male","37",120645,0.68101692,0.31300732,0.3680096,-0.080764912,12.974383
"AUS",2016,"Male","37",125082,0.65898609,0.3278856,0.33110049,-0.0048785489,12.822155
"AUS",2017,"Male","37",131201,0.6403693,0.34556478,0.29480451,0.079267181,12.884429
"AUS",2018,"Male","37",136355,0.62823582,0.32351491,0.30472091,0.029915519,12.476844
"AUS",2019,"Male","37",142252,0.6375131,0.31356618,0.32394692,-0.016283186,11.498376
"AUS",2020,"Male","37",143403,0.64997685,0.32583052,0.3241463,0.0025911978,11.657948
"AUS",2021,"Male","37",141843,0.70411873,0.37049112,0.33362758,0.052354146,10.854302
"AUS",2022,"Male","37",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","38",177394,0.77250481,0.39438868,0.37811607,0.021064728,10.90585
"AUS",2003,"All genders","38",176785,0.77418375,0.40048647,0.37369728,0.034603141,10.710071
"AUS",2004,"All genders","38",181548,0.79802954,0.41382211,0.3842074,0.0371098,10.422706
"AUS",2005,"All genders","38",191104,0.81716007,0.43741179,0.37974828,0.070565738,10.103888
"AUS",2006,"All genders","38",203390,0.8409903,0.44433087,0.3966594,0.056684919,10.055002
"AUS",2007,"All genders","38",209102,0.83978367,0.4554621,0.38432163,0.084712848,9.8419018
"AUS",2008,"All genders","38",227886,0.87137312,0.42556241,0.44581071,-0.023237227,10.269412
"AUS",2009,"All genders","38",226482,0.82059759,0.38162178,0.43897581,-0.06989301,11.169405
"AUS",2010,"All genders","38",218096,0.81839693,0.43961149,0.3787854,0.07432346,10.603172
"AUS",2011,"All genders","38",216679,0.80675918,0.43388689,0.37287229,0.075629249,10.551636
"AUS",2012,"All genders","38",216994,0.81275368,0.3992433,0.41351038,-0.017554011,11.063396
"AUS",2013,"All genders","38",214168,0.79991055,0.3847138,0.41519672,-0.038107909,11.603636
"AUS",2014,"All genders","38",215831,0.79266739,0.3874388,0.40522861,-0.02244297,11.593844
"AUS",2015,"All genders","38",219205,0.79918098,0.38884479,0.4103362,-0.026891792,11.230624
"AUS",2016,"All genders","38",225071,0.7913208,0.40087742,0.39044338,0.01318559,11.180357
"AUS",2017,"All genders","38",235047,0.78221905,0.41771141,0.36450762,0.068016484,11.051814
"AUS",2018,"All genders","38",247702,0.75249803,0.3980968,0.3544012,0.058067393,10.995875
"AUS",2019,"All genders","38",259767,0.76050293,0.3798742,0.38062871,-0.00099211372,10.259401
"AUS",2020,"All genders","38",272321,0.78066701,0.39619321,0.3844738,0.015012042,10.315739
"AUS",2021,"All genders","38",271807,0.84536362,0.44073421,0.40462941,0.042709194,9.6604319
"AUS",2022,"All genders","38",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","38",79873,0.9307996,0.46282488,0.46797469,-0.005532675,9.9268837
"AUS",2003,"Female","38",79683,0.94704914,0.47346979,0.47357938,-0.00011571009,9.8267202
"AUS",2004,"Female","38",81760,0.98742056,0.48839808,0.49902248,-0.010759761,9.425437
"AUS",2005,"Female","38",85487,0.98917854,0.51159,0.47758859,0.03437338,9.3544016
"AUS",2006,"Female","38",91713,1.0240364,0.5208559,0.5031805,0.01726052,9.3699656
"AUS",2007,"Female","38",94773,1.0236349,0.53293419,0.49070072,0.041258331,9.1871004
"AUS",2008,"Female","38",104450,1.0485917,0.50839758,0.54019409,-0.030323064,9.0726814
"AUS",2009,"Female","38",103619,1.0035734,0.45879459,0.54477882,-0.085678063,9.7344923
"AUS",2010,"Female","38",99029,0.99651146,0.50856495,0.48794651,0.020690618,9.6527004
"AUS",2011,"Female","38",98723,0.98327255,0.51247787,0.47079468,0.042392313,9.3340101
"AUS",2012,"Female","38",98591,0.98195934,0.46828169,0.5136776,-0.046229929,9.5022469
"AUS",2013,"Female","38",97000,0.95964289,0.46025851,0.4993844,-0.040771302,9.8355589
"AUS",2014,"Female","38",98655,0.95205784,0.46485037,0.4872075,-0.02348296,9.6673231
"AUS",2015,"Female","38",100725,0.94902891,0.46882722,0.48020169,-0.011985381,9.3513374
"AUS",2016,"Female","38",104504,0.94371879,0.47400087,0.46971789,0.0045384085,9.3857365
"AUS",2017,"Female","38",109080,0.93606758,0.48898649,0.44708109,0.044767499,9.3165541
"AUS",2018,"Female","38",115782,0.91227716,0.47792336,0.4343538,0.047759131,9.3091097
"AUS",2019,"Female","38",122410,0.91347891,0.45379174,0.45968717,-0.006453828,8.5554113
"AUS",2020,"Female","38",129009,0.92471021,0.46246722,0.46224299,0.00024248967,8.8595276
"AUS",2021,"Female","38",131179,1.0024815,0.51061535,0.49186611,0.018702827,8.3543062
"AUS",2022,"Female","38",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","38",97521,0.63152599,0.31550029,0.3160257,-0.00083197677,12.361901
"AUS",2003,"Male","38",97102,0.6170845,0.3177433,0.2993412,0.029821036,12.162938
"AUS",2004,"Male","38",99788,0.6408444,0.33633089,0.30451351,0.049649145,11.720448
"AUS",2005,"Male","38",105617,0.66504955,0.35354039,0.31150919,0.063200101,11.722791
"AUS",2006,"Male","38",111677,0.67694652,0.3607215,0.31622499,0.065731198,11.611886
"AUS",2007,"Male","38",114329,0.67614931,0.3719492,0.30420011,0.1001984,11.310259
"AUS",2008,"Male","38",123436,0.71093661,0.33611161,0.374825,-0.054454077,11.447472
"AUS",2009,"Male","38",122863,0.65130055,0.29492772,0.3563728,-0.094342142,12.810941
"AUS",2010,"Male","38",119067,0.65511417,0.35770509,0.29740912,0.09203887,12.092121
"AUS",2011,"Male","38",117956,0.64721668,0.34951162,0.29770508,0.080045126,12.150665
"AUS",2012,"Male","38",118403,0.65756238,0.32455459,0.33300781,-0.012855389,12.78624
"AUS",2013,"Male","38",117168,0.64798737,0.30477619,0.3432112,-0.059314448,13.630399
"AUS",2014,"Male","38",117176,0.6396665,0.30332702,0.33633947,-0.051608846,13.636586
"AUS",2015,"Male","38",118480,0.6527096,0.30069688,0.35201272,-0.078619719,12.995812
"AUS",2016,"Male","38",120567,0.64023012,0.3153238,0.32490632,-0.014967305,12.961878
"AUS",2017,"Male","38",125967,0.63114738,0.33814722,0.29300019,0.071531676,12.830326
"AUS",2018,"Male","38",131920,0.60466385,0.31309941,0.2915644,0.035614844,12.630227
"AUS",2019,"Male","38",137357,0.61863708,0.30340859,0.31522849,-0.019106355,11.867798
"AUS",2020,"Male","38",143312,0.64035511,0.31873181,0.3216233,-0.0045154337,11.736469
"AUS",2021,"Male","38",140628,0.68237615,0.36023962,0.32213649,0.055838902,10.955037
