"","date","series","value"
"6693",2020-06-16,"Cash Rate Target",0.25
"6694",2020-06-17,"Cash Rate Target",0.25
"6695",2020-06-18,"Cash Rate Target",0.25
"6696",2020-06-19,"Cash Rate Target",0.25
"6697",2020-06-22,"Cash Rate Target",0.25
"6698",2020-06-23,"Cash Rate Target",0.25
"6699",2020-06-24,"Cash Rate Target",0.25
"6700",2020-06-25,"Cash Rate Target",0.25
"6701",2020-06-26,"Cash Rate Target",0.25
"6702",2020-06-29,"Cash Rate Target",0.25
"6703",2020-06-30,"Cash Rate Target",0.25
"6704",2020-07-01,"Cash Rate Target",0.25
"6705",2020-07-02,"Cash Rate Target",0.25
"6706",2020-07-03,"Cash Rate Target",0.25
"6707",2020-07-06,"Cash Rate Target",0.25
"6708",2020-07-07,"Cash Rate Target",0.25
"6709",2020-07-08,"Cash Rate Target",0.25
"6710",2020-07-09,"Cash Rate Target",0.25
"6711",2020-07-10,"Cash Rate Target",0.25
"6712",2020-07-13,"Cash Rate Target",0.25
"6713",2020-07-14,"Cash Rate Target",0.25
"6714",2020-07-15,"Cash Rate Target",0.25
"6715",2020-07-16,"Cash Rate Target",0.25
"6716",2020-07-17,"Cash Rate Target",0.25
"6717",2020-07-20,"Cash Rate Target",0.25
"6718",2020-07-21,"Cash Rate Target",0.25
"6719",2020-07-22,"Cash Rate Target",0.25
"6720",2020-07-23,"Cash Rate Target",0.25
"6721",2020-07-24,"Cash Rate Target",0.25
"6722",2020-07-27,"Cash Rate Target",0.25
"6723",2020-07-28,"Cash Rate Target",0.25
"6724",2020-07-29,"Cash Rate Target",0.25
"6725",2020-07-30,"Cash Rate Target",0.25
"6726",2020-07-31,"Cash Rate Target",0.25
"6727",2020-08-03,"Cash Rate Target",0.25
"6728",2020-08-04,"Cash Rate Target",0.25
"6729",2020-08-05,"Cash Rate Target",0.25
"6730",2020-08-06,"Cash Rate Target",0.25
"6731",2020-08-07,"Cash Rate Target",0.25
"6732",2020-08-10,"Cash Rate Target",0.25
"6733",2020-08-11,"Cash Rate Target",0.25
"6734",2020-08-12,"Cash Rate Target",0.25
"6735",2020-08-13,"Cash Rate Target",0.25
"6736",2020-08-14,"Cash Rate Target",0.25
"6737",2020-08-17,"Cash Rate Target",0.25
"6738",2020-08-18,"Cash Rate Target",0.25
"6739",2020-08-19,"Cash Rate Target",0.25
"6740",2020-08-20,"Cash Rate Target",0.25
"6741",2020-08-21,"Cash Rate Target",0.25
"6742",2020-08-24,"Cash Rate Target",0.25
"6743",2020-08-25,"Cash Rate Target",0.25
"6744",2020-08-26,"Cash Rate Target",0.25
"6745",2020-08-27,"Cash Rate Target",0.25
"6746",2020-08-28,"Cash Rate Target",0.25
"6747",2020-08-31,"Cash Rate Target",0.25
"6748",2020-09-01,"Cash Rate Target",0.25
"6749",2020-09-02,"Cash Rate Target",0.25
"6750",2020-09-03,"Cash Rate Target",0.25
"6751",2020-09-04,"Cash Rate Target",0.25
"6752",2020-09-07,"Cash Rate Target",0.25
"6753",2020-09-08,"Cash Rate Target",0.25
"6754",2020-09-09,"Cash Rate Target",0.25
"6755",2020-09-10,"Cash Rate Target",0.25
"6756",2020-09-11,"Cash Rate Target",0.25
"6757",2020-09-14,"Cash Rate Target",0.25
"6758",2020-09-15,"Cash Rate Target",0.25
"6759",2020-09-16,"Cash Rate Target",0.25
"6760",2020-09-17,"Cash Rate Target",0.25
"6761",2020-09-18,"Cash Rate Target",0.25
"6762",2020-09-21,"Cash Rate Target",0.25
"6763",2020-09-22,"Cash Rate Target",0.25
"6764",2020-09-23,"Cash Rate Target",0.25
"6765",2020-09-24,"Cash Rate Target",0.25
"6766",2020-09-25,"Cash Rate Target",0.25
"6767",2020-09-28,"Cash Rate Target",0.25
"6768",2020-09-29,"Cash Rate Target",0.25
"6769",2020-09-30,"Cash Rate Target",0.25
"6770",2020-10-01,"Cash Rate Target",0.25
"6771",2020-10-02,"Cash Rate Target",0.25
"6772",2020-10-05,"Cash Rate Target",0.25
"6773",2020-10-06,"Cash Rate Target",0.25
"6774",2020-10-07,"Cash Rate Target",0.25
"6775",2020-10-08,"Cash Rate Target",0.25
"6776",2020-10-09,"Cash Rate Target",0.25
"6777",2020-10-12,"Cash Rate Target",0.25
"6778",2020-10-13,"Cash Rate Target",0.25
"6779",2020-10-14,"Cash Rate Target",0.25
"6780",2020-10-15,"Cash Rate Target",0.25
"6781",2020-10-16,"Cash Rate Target",0.25
"6782",2020-10-19,"Cash Rate Target",0.25
"6783",2020-10-20,"Cash Rate Target",0.25
"6784",2020-10-21,"Cash Rate Target",0.25
"6785",2020-10-22,"Cash Rate Target",0.25
"6786",2020-10-23,"Cash Rate Target",0.25
"6787",2020-10-26,"Cash Rate Target",0.25
"6788",2020-10-27,"Cash Rate Target",0.25
"6789",2020-10-28,"Cash Rate Target",0.25
"6790",2020-10-29,"Cash Rate Target",0.25
"6791",2020-10-30,"Cash Rate Target",0.25
"6792",2020-11-02,"Cash Rate Target",0.25
"6793",2020-11-03,"Cash Rate Target",0.25
"6794",2020-11-04,"Cash Rate Target",0.1
"6795",2020-11-05,"Cash Rate Target",0.1
"6796",2020-11-06,"Cash Rate Target",0.1
"6797",2020-11-09,"Cash Rate Target",0.1
"6798",2020-11-10,"Cash Rate Target",0.1
"6799",2020-11-11,"Cash Rate Target",0.1
"6800",2020-11-12,"Cash Rate Target",0.1
"6801",2020-11-13,"Cash Rate Target",0.1
"6802",2020-11-16,"Cash Rate Target",0.1
"6803",2020-11-17,"Cash Rate Target",0.1
"6804",2020-11-18,"Cash Rate Target",0.1
"6805",2020-11-19,"Cash Rate Target",0.1
"6806",2020-11-20,"Cash Rate Target",0.1
"6807",2020-11-23,"Cash Rate Target",0.1
"6808",2020-11-24,"Cash Rate Target",0.1
"6809",2020-11-25,"Cash Rate Target",0.1
"6810",2020-11-26,"Cash Rate Target",0.1
"6811",2020-11-27,"Cash Rate Target",0.1
"6812",2020-11-30,"Cash Rate Target",0.1
"6813",2020-12-01,"Cash Rate Target",0.1
"6814",2020-12-02,"Cash Rate Target",0.1
"6815",2020-12-03,"Cash Rate Target",0.1
"6816",2020-12-04,"Cash Rate Target",0.1
"6817",2020-12-07,"Cash Rate Target",0.1
"6818",2020-12-08,"Cash Rate Target",0.1
"6819",2020-12-09,"Cash Rate Target",0.1
"6820",2020-12-10,"Cash Rate Target",0.1
"6821",2020-12-11,"Cash Rate Target",0.1
"6822",2020-12-14,"Cash Rate Target",0.1
"6823",2020-12-15,"Cash Rate Target",0.1
"6824",2020-12-16,"Cash Rate Target",0.1
"6825",2020-12-17,"Cash Rate Target",0.1
"6826",2020-12-18,"Cash Rate Target",0.1
"6827",2020-12-21,"Cash Rate Target",0.1
"6828",2020-12-22,"Cash Rate Target",0.1
"6829",2020-12-23,"Cash Rate Target",0.1
"6830",2020-12-24,"Cash Rate Target",0.1
"6831",2020-12-29,"Cash Rate Target",0.1
"6832",2020-12-30,"Cash Rate Target",0.1
"6833",2020-12-31,"Cash Rate Target",0.1
"6834",2021-01-04,"Cash Rate Target",0.1
"6835",2021-01-05,"Cash Rate Target",0.1
"6836",2021-01-06,"Cash Rate Target",0.1
"6837",2021-01-07,"Cash Rate Target",0.1
"6838",2021-01-08,"Cash Rate Target",0.1
"6839",2021-01-11,"Cash Rate Target",0.1
"6840",2021-01-12,"Cash Rate Target",0.1
"6841",2021-01-13,"Cash Rate Target",0.1
"6842",2021-01-14,"Cash Rate Target",0.1
"6843",2021-01-15,"Cash Rate Target",0.1
"6844",2021-01-18,"Cash Rate Target",0.1
"6845",2021-01-19,"Cash Rate Target",0.1
"6846",2021-01-20,"Cash Rate Target",0.1
"6847",2021-01-21,"Cash Rate Target",0.1
"6848",2021-01-22,"Cash Rate Target",0.1
"6849",2021-01-25,"Cash Rate Target",0.1
"6850",2021-01-27,"Cash Rate Target",0.1
"6851",2021-01-28,"Cash Rate Target",0.1
"6852",2021-01-29,"Cash Rate Target",0.1
"6853",2021-02-01,"Cash Rate Target",0.1
"6854",2021-02-02,"Cash Rate Target",0.1
"6855",2021-02-03,"Cash Rate Target",0.1
"6856",2021-02-04,"Cash Rate Target",0.1
"6857",2021-02-05,"Cash Rate Target",0.1
"6858",2021-02-08,"Cash Rate Target",0.1
"6859",2021-02-09,"Cash Rate Target",0.1
"6860",2021-02-10,"Cash Rate Target",0.1
"6861",2021-02-11,"Cash Rate Target",0.1
"6862",2021-02-12,"Cash Rate Target",0.1
"6863",2021-02-15,"Cash Rate Target",0.1
"6864",2021-02-16,"Cash Rate Target",0.1
"6865",2021-02-17,"Cash Rate Target",0.1
"6866",2021-02-18,"Cash Rate Target",0.1
"6867",2021-02-19,"Cash Rate Target",0.1
"6868",2021-02-22,"Cash Rate Target",0.1
"6869",2021-02-23,"Cash Rate Target",0.1
"6870",2021-02-24,"Cash Rate Target",0.1
"6871",2021-02-25,"Cash Rate Target",0.1
"6872",2021-02-26,"Cash Rate Target",0.1
"6873",2021-03-01,"Cash Rate Target",0.1
"6874",2021-03-02,"Cash Rate Target",0.1
"6875",2021-03-03,"Cash Rate Target",0.1
"6876",2021-03-04,"Cash Rate Target",0.1
"6877",2021-03-05,"Cash Rate Target",0.1
"6878",2021-03-08,"Cash Rate Target",0.1
"6879",2021-03-09,"Cash Rate Target",0.1
"6880",2021-03-10,"Cash Rate Target",0.1
"6881",2021-03-11,"Cash Rate Target",0.1
"6882",2021-03-12,"Cash Rate Target",0.1
"6883",2021-03-15,"Cash Rate Target",0.1
"6884",2021-03-16,"Cash Rate Target",0.1
"6885",2021-03-17,"Cash Rate Target",0.1
"6886",2021-03-18,"Cash Rate Target",0.1
"6887",2021-03-19,"Cash Rate Target",0.1
"6888",2021-03-22,"Cash Rate Target",0.1
"6889",2021-03-23,"Cash Rate Target",0.1
"6890",2021-03-24,"Cash Rate Target",0.1
"6891",2021-03-25,"Cash Rate Target",0.1
"6892",2021-03-26,"Cash Rate Target",0.1
"6893",2021-03-29,"Cash Rate Target",0.1
"6894",2021-03-30,"Cash Rate Target",0.1
"6895",2021-03-31,"Cash Rate Target",0.1
"6896",2021-04-01,"Cash Rate Target",0.1
"6897",2021-04-06,"Cash Rate Target",0.1
"6898",2021-04-07,"Cash Rate Target",0.1
"6899",2021-04-08,"Cash Rate Target",0.1
"6900",2021-04-09,"Cash Rate Target",0.1
"6901",2021-04-12,"Cash Rate Target",0.1
"6902",2021-04-13,"Cash Rate Target",0.1
"6903",2021-04-14,"Cash Rate Target",0.1
"6904",2021-04-15,"Cash Rate Target",0.1
"6905",2021-04-16,"Cash Rate Target",0.1
"6906",2021-04-19,"Cash Rate Target",0.1
"6907",2021-04-20,"Cash Rate Target",0.1
"6908",2021-04-21,"Cash Rate Target",0.1
"6909",2021-04-22,"Cash Rate Target",0.1
"6910",2021-04-23,"Cash Rate Target",0.1
"6911",2021-04-26,"Cash Rate Target",0.1
"6912",2021-04-27,"Cash Rate Target",0.1
"6913",2021-04-28,"Cash Rate Target",0.1
"6914",2021-04-29,"Cash Rate Target",0.1
"6915",2021-04-30,"Cash Rate Target",0.1
"6916",2021-05-03,"Cash Rate Target",0.1
"6917",2021-05-04,"Cash Rate Target",0.1
"6918",2021-05-05,"Cash Rate Target",0.1
"6919",2021-05-06,"Cash Rate Target",0.1
"6920",2021-05-07,"Cash Rate Target",0.1
"6921",2021-05-10,"Cash Rate Target",0.1
"6922",2021-05-11,"Cash Rate Target",0.1
"6923",2021-05-12,"Cash Rate Target",0.1
"6924",2021-05-13,"Cash Rate Target",0.1
"6925",2021-05-14,"Cash Rate Target",0.1
"6926",2021-05-17,"Cash Rate Target",0.1
"6927",2021-05-18,"Cash Rate Target",0.1
"6928",2021-05-19,"Cash Rate Target",0.1
"6929",2021-05-20,"Cash Rate Target",0.1
"6930",2021-05-21,"Cash Rate Target",0.1
"6931",2021-05-24,"Cash Rate Target",0.1
"6932",2021-05-25,"Cash Rate Target",0.1
"6933",2021-05-26,"Cash Rate Target",0.1
"6934",2021-05-27,"Cash Rate Target",0.1
"6935",2021-05-28,"Cash Rate Target",0.1
"6936",2021-05-31,"Cash Rate Target",0.1
"6937",2021-06-01,"Cash Rate Target",0.1
"6938",2021-06-02,"Cash Rate Target",0.1
"6939",2021-06-03,"Cash Rate Target",0.1
"6940",2021-06-04,"Cash Rate Target",0.1
"6941",2021-06-07,"Cash Rate Target",0.1
"6942",2021-06-08,"Cash Rate Target",0.1
"6943",2021-06-09,"Cash Rate Target",0.1
"6944",2021-06-10,"Cash Rate Target",0.1
"6945",2021-06-11,"Cash Rate Target",0.1
"6946",2021-06-15,"Cash Rate Target",0.1
"6947",2021-06-16,"Cash Rate Target",0.1
"6948",2021-06-17,"Cash Rate Target",0.1
"6949",2021-06-18,"Cash Rate Target",0.1
"6950",2021-06-21,"Cash Rate Target",0.1
"6951",2021-06-22,"Cash Rate Target",0.1
"6952",2021-06-23,"Cash Rate Target",0.1
"6953",2021-06-24,"Cash Rate Target",0.1
"6954",2021-06-25,"Cash Rate Target",0.1
"6955",2021-06-28,"Cash Rate Target",0.1
"6956",2021-06-29,"Cash Rate Target",0.1
"6957",2021-06-30,"Cash Rate Target",0.1
"6958",2021-07-01,"Cash Rate Target",0.1
"6959",2021-07-02,"Cash Rate Target",0.1
"6960",2021-07-05,"Cash Rate Target",0.1
"6961",2021-07-06,"Cash Rate Target",0.1
"6962",2021-07-07,"Cash Rate Target",0.1
"6963",2021-07-08,"Cash Rate Target",0.1
"6964",2021-07-09,"Cash Rate Target",0.1
"6965",2021-07-12,"Cash Rate Target",0.1
"6966",2021-07-13,"Cash Rate Target",0.1
"6967",2021-07-14,"Cash Rate Target",0.1
"6968",2021-07-15,"Cash Rate Target",0.1
"6969",2021-07-16,"Cash Rate Target",0.1
"6970",2021-07-19,"Cash Rate Target",0.1
"6971",2021-07-20,"Cash Rate Target",0.1
"6972",2021-07-21,"Cash Rate Target",0.1
"6973",2021-07-22,"Cash Rate Target",0.1
"6974",2021-07-23,"Cash Rate Target",0.1
"6975",2021-07-26,"Cash Rate Target",0.1
"6976",2021-07-27,"Cash Rate Target",0.1
"6977",2021-07-28,"Cash Rate Target",0.1
"6978",2021-07-29,"Cash Rate Target",0.1
"6979",2021-07-30,"Cash Rate Target",0.1
"6980",2021-08-02,"Cash Rate Target",0.1
"6981",2021-08-03,"Cash Rate Target",0.1
"6982",2021-08-04,"Cash Rate Target",0.1
"6983",2021-08-05,"Cash Rate Target",0.1
"6984",2021-08-06,"Cash Rate Target",0.1
"6985",2021-08-09,"Cash Rate Target",0.1
"6986",2021-08-10,"Cash Rate Target",0.1
"6987",2021-08-11,"Cash Rate Target",0.1
"6988",2021-08-12,"Cash Rate Target",0.1
"6989",2021-08-13,"Cash Rate Target",0.1
"6990",2021-08-16,"Cash Rate Target",0.1
"6991",2021-08-17,"Cash Rate Target",0.1
"6992",2021-08-18,"Cash Rate Target",0.1
"6993",2021-08-19,"Cash Rate Target",0.1
"6994",2021-08-20,"Cash Rate Target",0.1
"6995",2021-08-23,"Cash Rate Target",0.1
"6996",2021-08-24,"Cash Rate Target",0.1
"6997",2021-08-25,"Cash Rate Target",0.1
"6998",2021-08-26,"Cash Rate Target",0.1
"6999",2021-08-27,"Cash Rate Target",0.1
"7000",2021-08-30,"Cash Rate Target",0.1
"7001",2021-08-31,"Cash Rate Target",0.1
"7002",2021-09-01,"Cash Rate Target",0.1
"7003",2021-09-02,"Cash Rate Target",0.1
"7004",2021-09-03,"Cash Rate Target",0.1
"7005",2021-09-06,"Cash Rate Target",0.1
"7006",2021-09-07,"Cash Rate Target",0.1
"7007",2021-09-08,"Cash Rate Target",0.1
"7008",2021-09-09,"Cash Rate Target",0.1
"7009",2021-09-10,"Cash Rate Target",0.1
"7010",2021-09-13,"Cash Rate Target",0.1
"7011",2021-09-14,"Cash Rate Target",0.1
"7012",2021-09-15,"Cash Rate Target",0.1
"7013",2021-09-16,"Cash Rate Target",0.1
"7014",2021-09-17,"Cash Rate Target",0.1
"7015",2021-09-20,"Cash Rate Target",0.1
"7016",2021-09-21,"Cash Rate Target",0.1
"7017",2021-09-22,"Cash Rate Target",0.1
"7018",2021-09-23,"Cash Rate Target",0.1
"7019",2021-09-24,"Cash Rate Target",0.1
"7020",2021-09-27,"Cash Rate Target",0.1
"7021",2021-09-28,"Cash Rate Target",0.1
"7022",2021-09-29,"Cash Rate Target",0.1
"7023",2021-09-30,"Cash Rate Target",0.1
"7024",2021-10-01,"Cash Rate Target",0.1
"7025",2021-10-04,"Cash Rate Target",0.1
"7026",2021-10-05,"Cash Rate Target",0.1
"7027",2021-10-06,"Cash Rate Target",0.1
"7028",2021-10-07,"Cash Rate Target",0.1
"7029",2021-10-08,"Cash Rate Target",0.1
"7030",2021-10-11,"Cash Rate Target",0.1
"7031",2021-10-12,"Cash Rate Target",0.1
"7032",2021-10-13,"Cash Rate Target",0.1
"7033",2021-10-14,"Cash Rate Target",0.1
"7034",2021-10-15,"Cash Rate Target",0.1
"7035",2021-10-18,"Cash Rate Target",0.1
"7036",2021-10-19,"Cash Rate Target",0.1
"7037",2021-10-20,"Cash Rate Target",0.1
"7038",2021-10-21,"Cash Rate Target",0.1
"7039",2021-10-22,"Cash Rate Target",0.1
"7040",2021-10-25,"Cash Rate Target",0.1
"7041",2021-10-26,"Cash Rate Target",0.1
"7042",2021-10-27,"Cash Rate Target",0.1
"7043",2021-10-28,"Cash Rate Target",0.1
"7044",2021-10-29,"Cash Rate Target",0.1
"7045",2021-11-01,"Cash Rate Target",0.1
"7046",2021-11-02,"Cash Rate Target",0.1
"7047",2021-11-03,"Cash Rate Target",0.1
"7048",2021-11-04,"Cash Rate Target",0.1
"7049",2021-11-05,"Cash Rate Target",0.1
"7050",2021-11-08,"Cash Rate Target",0.1
"7051",2021-11-09,"Cash Rate Target",0.1
"7052",2021-11-10,"Cash Rate Target",0.1
"7053",2021-11-11,"Cash Rate Target",0.1
"7054",2021-11-12,"Cash Rate Target",0.1
"7055",2021-11-15,"Cash Rate Target",0.1
"7056",2021-11-16,"Cash Rate Target",0.1
"7057",2021-11-17,"Cash Rate Target",0.1
"7058",2021-11-18,"Cash Rate Target",0.1
"7059",2021-11-19,"Cash Rate Target",0.1
"7060",2021-11-22,"Cash Rate Target",0.1
"7061",2021-11-23,"Cash Rate Target",0.1
"7062",2021-11-24,"Cash Rate Target",0.1
"7063",2021-11-25,"Cash Rate Target",0.1
"7064",2021-11-26,"Cash Rate Target",0.1
"7065",2021-11-29,"Cash Rate Target",0.1
"7066",2021-11-30,"Cash Rate Target",0.1
"7067",2021-12-01,"Cash Rate Target",0.1
"7068",2021-12-02,"Cash Rate Target",0.1
"7069",2021-12-03,"Cash Rate Target",0.1
"7070",2021-12-06,"Cash Rate Target",0.1
"7071",2021-12-07,"Cash Rate Target",0.1
"7072",2021-12-08,"Cash Rate Target",0.1
"7073",2021-12-09,"Cash Rate Target",0.1
"7074",2021-12-10,"Cash Rate Target",0.1
"7075",2021-12-13,"Cash Rate Target",0.1
"7076",2021-12-14,"Cash Rate Target",0.1
"7077",2021-12-15,"Cash Rate Target",0.1
"7078",2021-12-16,"Cash Rate Target",0.1
"7079",2021-12-17,"Cash Rate Target",0.1
"7080",2021-12-20,"Cash Rate Target",0.1
"7081",2021-12-21,"Cash Rate Target",0.1
"7082",2021-12-22,"Cash Rate Target",0.1
"7083",2021-12-23,"Cash Rate Target",0.1
"7084",2021-12-24,"Cash Rate Target",0.1
"7085",2021-12-29,"Cash Rate Target",0.1
"7086",2021-12-30,"Cash Rate Target",0.1
"7087",2021-12-31,"Cash Rate Target",0.1
"7088",2022-01-04,"Cash Rate Target",0.1
"7089",2022-01-05,"Cash Rate Target",0.1
"7090",2022-01-06,"Cash Rate Target",0.1
"7091",2022-01-07,"Cash Rate Target",0.1
"7092",2022-01-10,"Cash Rate Target",0.1
"7093",2022-01-11,"Cash Rate Target",0.1
"7094",2022-01-12,"Cash Rate Target",0.1
"7095",2022-01-13,"Cash Rate Target",0.1
"7096",2022-01-14,"Cash Rate Target",0.1
"7097",2022-01-17,"Cash Rate Target",0.1
"7098",2022-01-18,"Cash Rate Target",0.1
"7099",2022-01-19,"Cash Rate Target",0.1
"7100",2022-01-20,"Cash Rate Target",0.1
"7101",2022-01-21,"Cash Rate Target",0.1
"7102",2022-01-24,"Cash Rate Target",0.1
"7103",2022-01-25,"Cash Rate Target",0.1
"7104",2022-01-27,"Cash Rate Target",0.1
"7105",2022-01-28,"Cash Rate Target",0.1
"7106",2022-01-31,"Cash Rate Target",0.1
"7107",2022-02-01,"Cash Rate Target",0.1
"7108",2022-02-02,"Cash Rate Target",0.1
"7109",2022-02-03,"Cash Rate Target",0.1
"7110",2022-02-04,"Cash Rate Target",0.1
"7111",2022-02-07,"Cash Rate Target",0.1
"7112",2022-02-08,"Cash Rate Target",0.1
"7113",2022-02-09,"Cash Rate Target",0.1
"7114",2022-02-10,"Cash Rate Target",0.1
"7115",2022-02-11,"Cash Rate Target",0.1
"7116",2022-02-14,"Cash Rate Target",0.1
"7117",2022-02-15,"Cash Rate Target",0.1
"7118",2022-02-16,"Cash Rate Target",0.1
"7119",2022-02-17,"Cash Rate Target",0.1
"7120",2022-02-18,"Cash Rate Target",0.1
"7121",2022-02-21,"Cash Rate Target",0.1
"7122",2022-02-22,"Cash Rate Target",0.1
"7123",2022-02-23,"Cash Rate Target",0.1
"7124",2022-02-24,"Cash Rate Target",0.1
"7125",2022-02-25,"Cash Rate Target",0.1
"7126",2022-02-28,"Cash Rate Target",0.1
"7127",2022-03-01,"Cash Rate Target",0.1
"7128",2022-03-02,"Cash Rate Target",0.1
"7129",2022-03-03,"Cash Rate Target",0.1
"7130",2022-03-04,"Cash Rate Target",0.1
"7131",2022-03-07,"Cash Rate Target",0.1
"7132",2022-03-08,"Cash Rate Target",0.1
"7133",2022-03-09,"Cash Rate Target",0.1
"7134",2022-03-10,"Cash Rate Target",0.1
"7135",2022-03-11,"Cash Rate Target",0.1
"7136",2022-03-14,"Cash Rate Target",0.1
"7137",2022-03-15,"Cash Rate Target",0.1
"7138",2022-03-16,"Cash Rate Target",0.1
"7139",2022-03-17,"Cash Rate Target",0.1
"7140",2022-03-18,"Cash Rate Target",0.1
"7141",2022-03-21,"Cash Rate Target",0.1
"7142",2022-03-22,"Cash Rate Target",0.1
"7143",2022-03-23,"Cash Rate Target",0.1
"7144",2022-03-24,"Cash Rate Target",0.1
"7145",2022-03-25,"Cash Rate Target",0.1
"7146",2022-03-28,"Cash Rate Target",0.1
"7147",2022-03-29,"Cash Rate Target",0.1
"7148",2022-03-30,"Cash Rate Target",0.1
"7149",2022-03-31,"Cash Rate Target",0.1
"7150",2022-04-01,"Cash Rate Target",0.1
"7151",2022-04-04,"Cash Rate Target",0.1
"7152",2022-04-05,"Cash Rate Target",0.1
"7153",2022-04-06,"Cash Rate Target",0.1
"7154",2022-04-07,"Cash Rate Target",0.1
"7155",2022-04-08,"Cash Rate Target",0.1
"7156",2022-04-11,"Cash Rate Target",0.1
"7157",2022-04-12,"Cash Rate Target",0.1
"7158",2022-04-13,"Cash Rate Target",0.1
"7159",2022-04-14,"Cash Rate Target",0.1
"7160",2022-04-19,"Cash Rate Target",0.1
"7161",2022-04-20,"Cash Rate Target",0.1
"7162",2022-04-21,"Cash Rate Target",0.1
"7163",2022-04-22,"Cash Rate Target",0.1
"7164",2022-04-26,"Cash Rate Target",0.1
"7165",2022-04-27,"Cash Rate Target",0.1
"7166",2022-04-28,"Cash Rate Target",0.1
"7167",2022-04-29,"Cash Rate Target",0.1
"7168",2022-05-02,"Cash Rate Target",0.1
"7169",2022-05-03,"Cash Rate Target",0.1
"7170",2022-05-04,"Cash Rate Target",0.35
"7171",2022-05-05,"Cash Rate Target",0.35
"7172",2022-05-06,"Cash Rate Target",0.35
"7173",2022-05-09,"Cash Rate Target",0.35
"7174",2022-05-10,"Cash Rate Target",0.35
"7175",2022-05-11,"Cash Rate Target",0.35
"7176",2022-05-12,"Cash Rate Target",0.35
"7177",2022-05-13,"Cash Rate Target",0.35
"7178",2022-05-16,"Cash Rate Target",0.35
"7179",2022-05-17,"Cash Rate Target",0.35
"7180",2022-05-18,"Cash Rate Target",0.35
"7181",2022-05-19,"Cash Rate Target",0.35
"7182",2022-05-20,"Cash Rate Target",0.35
"7183",2022-05-23,"Cash Rate Target",0.35
"7184",2022-05-24,"Cash Rate Target",0.35
"7185",2022-05-25,"Cash Rate Target",0.35
"7186",2022-05-26,"Cash Rate Target",0.35
"7187",2022-05-27,"Cash Rate Target",0.35
"7188",2022-05-30,"Cash Rate Target",0.35
"7189",2022-05-31,"Cash Rate Target",0.35
"7190",2022-06-01,"Cash Rate Target",0.35
"7191",2022-06-02,"Cash Rate Target",0.35
"7192",2022-06-03,"Cash Rate Target",0.35
"7193",2022-06-06,"Cash Rate Target",0.35
"7194",2022-06-07,"Cash Rate Target",0.35
"7195",2022-06-08,"Cash Rate Target",0.85
"7196",2022-06-09,"Cash Rate Target",0.85
"7197",2022-06-10,"Cash Rate Target",0.85
"7198",2022-06-14,"Cash Rate Target",0.85
"7199",2022-06-15,"Cash Rate Target",0.85
"7200",2022-06-16,"Cash Rate Target",0.85
"7201",2022-06-17,"Cash Rate Target",0.85
"7202",2022-06-20,"Cash Rate Target",0.85
"7203",2022-06-21,"Cash Rate Target",0.85
"7204",2022-06-22,"Cash Rate Target",0.85
"7205",2022-06-23,"Cash Rate Target",0.85
"7206",2022-06-24,"Cash Rate Target",0.85
"7207",2022-06-27,"Cash Rate Target",0.85
"7208",2022-06-28,"Cash Rate Target",0.85
"7209",2022-06-29,"Cash Rate Target",0.85
"7210",2022-06-30,"Cash Rate Target",0.85
"7211",2022-07-01,"Cash Rate Target",0.85
"7212",2022-07-04,"Cash Rate Target",0.85
"7213",2022-07-05,"Cash Rate Target",0.85
"7214",2022-07-06,"Cash Rate Target",1.35
"7215",2022-07-07,"Cash Rate Target",1.35
"7216",2022-07-08,"Cash Rate Target",1.35
"7217",2022-07-11,"Cash Rate Target",1.35
"7218",2022-07-12,"Cash Rate Target",1.35
"7219",2022-07-13,"Cash Rate Target",1.35
"7220",2022-07-14,"Cash Rate Target",1.35
"7221",2022-07-15,"Cash Rate Target",1.35
